Datetime;Area of dayzone / m2;Area of nightzone / m2;Q heating system building / W;TSensor of dayzone / K;TSensor of nightzone / K
29859000;64.0;64.0;0.0;289.63571167;289.763336182
29859600;64.0;64.0;0.0;289.640075684;289.761779785
29860200;64.0;64.0;0.0;289.643096924;289.758178711
29860800;64.0;64.0;0.0;289.643432617;289.750915527
29861400;64.0;64.0;0.0;289.627716064;289.716827393
29862000;64.0;64.0;0.0;289.622558594;289.706970215
29862600;64.0;64.0;0.0;289.599884033;289.666656494
29863200;64.0;64.0;0.0;289.570953369;289.616485596
29863800;64.0;64.0;0.0;289.539520264;289.561828613
29864400;64.0;64.0;0.0;289.509613037;289.508972168
29865000;64.0;64.0;0.0;289.481201172;289.459014893
29865600;64.0;64.0;0.0;289.454650879;289.412200928
29866200;64.0;64.0;0.0;289.430419922;289.368682861
29866800;64.0;64.0;0.0;289.40826416;289.328033447
29867400;64.0;64.0;0.0;289.387908936;289.289825439
29868000;64.0;64.0;0.0;289.369018555;289.253692627
29868600;64.0;64.0;0.0;289.349365234;289.215362549
29869200;64.0;64.0;9673.63964844;289.334747314;289.186431885
29869800;64.0;64.0;19347.2792969;290.70803833;290.547088623
29870400;64.0;64.0;14299.5429688;291.628082275;291.11416626
29871000;64.0;64.0;14091.6611328;291.978790283;291.115692139
29871600;64.0;64.0;13817.4042969;292.366333008;291.117706299
29872200;64.0;64.0;13754.5253906;292.44631958;291.118164062
29872800;64.0;64.0;13637.0800781;292.589935303;291.119049072
29873400;64.0;64.0;13541.8945312;292.709228516;291.119720459
29874000;64.0;64.0;13463.3095703;292.814300537;291.120300293
29874600;64.0;64.0;13397.2675781;292.910461426;291.120788574
29875200;64.0;64.0;13340.7822266;293.000427246;291.12121582
29875800;64.0;64.0;13291.6601562;293.08581543;291.121582031
29876400;64.0;64.0;13248.2539062;293.167663574;291.121887207
29877000;64.0;64.0;13209.3730469;293.246704102;291.122161865
29877600;64.0;64.0;13174.2890625;293.323486328;291.122436523
29878200;64.0;64.0;13142.3935547;293.39831543;291.122650146
29878800;64.0;64.0;13113.1923828;293.471496582;291.12286377
29879400;64.0;64.0;13086.2978516;293.543243408;291.123077393
29880000;64.0;64.0;13061.4023438;293.613769531;291.123260498
29880600;64.0;64.0;13038.2236328;293.683166504;291.123413086
29881200;64.0;64.0;13016.5029297;293.751586914;291.123596191
29881800;64.0;64.0;12996.0566406;293.819091797;291.123748779
29882400;64.0;64.0;12976.7275391;293.885803223;291.12387085
29883000;64.0;64.0;12958.4052734;293.951751709;291.124023438
29883600;64.0;64.0;12941.0058594;294.017059326;291.124145508
29884200;64.0;64.0;12846.1523438;294.081604004;291.124267578
29884800;64.0;64.0;12291.7148438;294.085540771;291.124389648
29885400;64.0;64.0;12035.3183594;294.087310791;291.124511719
29886000;64.0;64.0;11795.3583984;294.088928223;291.124633789
29886600;64.0;64.0;11569.8808594;294.090454102;291.124755859
29887200;64.0;64.0;10646.625;294.091888428;291.12487793
29887800;64.0;64.0;9935.66113281;293.008300781;292.029663086
29888400;64.0;64.0;9935.66113281;292.419799805;292.581817627
29889000;64.0;64.0;9935.66113281;292.052764893;292.939208984
29889600;64.0;64.0;8344.20898438;291.790802002;293.088867188
29890200;64.0;64.0;7994.43066406;291.588287354;293.091430664
29890800;64.0;64.0;7714.03222656;291.431335449;293.093475342
29891400;64.0;64.0;7483.65527344;291.308166504;293.095153809
29892000;64.0;64.0;7289.546875;291.209350586;293.096588135
29892600;64.0;64.0;7603.80859375;291.146484375;293.097808838
29893200;64.0;64.0;7563.11328125;291.145721436;293.098876953
29893800;64.0;64.0;7521.47363281;291.145080566;293.09979248
29894400;64.0;64.0;7484.25292969;291.144500732;293.100646973
29895000;64.0;64.0;7450.8828125;291.143981934;293.101409912
29895600;64.0;64.0;7420.70605469;291.14352417;293.102111816
29896200;64.0;64.0;7393.34667969;291.143066406;293.102752686
29896800;64.0;64.0;7368.56591797;291.142669678;293.10333252
29897400;64.0;64.0;7346.26904297;291.142272949;293.103912354
29898000;64.0;64.0;7326.51220703;291.141906738;293.104431152
29898600;64.0;64.0;7309.80029297;291.141540527;293.104888916
29899200;64.0;64.0;7296.47460938;291.141174316;293.10534668
29899800;64.0;64.0;7285.98828125;291.140838623;293.105743408
29900400;64.0;64.0;7277.62597656;291.140533447;293.106140137
29901000;64.0;64.0;7270.65673828;291.140197754;293.106506348
29901600;64.0;64.0;7264.41552734;291.139892578;293.106872559
29902200;64.0;64.0;7256.65087891;291.13961792;293.107208252
29902800;64.0;64.0;7245.35791016;291.139373779;293.107543945
29903400;64.0;64.0;7231.00976562;291.139129639;293.107879639
29904000;64.0;64.0;7214.67333984;291.138916016;293.108215332
29904600;64.0;64.0;7198.48144531;291.138702393;293.108551025
29905200;64.0;64.0;7184.58886719;291.13848877;293.108886719
29905800;64.0;64.0;7174.30810547;291.138244629;293.109161377
29906400;64.0;64.0;7165.49023438;291.138031006;293.109466553
29907000;64.0;64.0;7157.65625;291.137817383;293.109741211
29907600;64.0;64.0;7151.09960938;291.13760376;293.109985352
29908200;64.0;64.0;7145.71044922;291.137420654;293.110229492
29908800;64.0;64.0;7141.32421875;291.137207031;293.110473633
29909400;64.0;64.0;7137.74169922;291.137023926;293.110687256
29910000;64.0;64.0;7136.90136719;291.13684082;293.110870361
29910600;64.0;64.0;7140.92919922;291.136627197;293.111053467
29911200;64.0;64.0;7148.18066406;291.136413574;293.111206055
29911800;64.0;64.0;7157.2734375;291.136169434;293.111358643
29912400;64.0;64.0;7166.96386719;291.135955811;293.11151123
29913000;64.0;64.0;7175.37988281;291.135742188;293.111663818
29913600;64.0;64.0;7181.49316406;291.135528564;293.111846924
29914200;64.0;64.0;7185.92822266;291.135345459;293.111999512
29914800;64.0;64.0;7189.57617188;291.135162354;293.1121521
29915400;64.0;64.0;7193.59326172;291.134979248;293.112304688
29916000;64.0;64.0;7199.25097656;291.134796143;293.112457275
29916600;64.0;64.0;7207.63476562;291.13458252;293.112579346
29917200;64.0;64.0;7218.57177734;291.134399414;293.112701416
29917800;64.0;64.0;7231.29785156;291.134185791;293.112823486
29918400;64.0;64.0;7244.82714844;291.134002686;293.112915039
29919000;64.0;64.0;7258.03759766;291.133789062;293.113006592
29919600;64.0;64.0;3634.85864258;291.133605957;293.113128662
29920200;64.0;64.0;0.0;290.860961914;292.400909424
29920800;64.0;64.0;0.0;290.662231445;291.931488037
29921400;64.0;64.0;0.0;290.516143799;291.581420898
29922000;64.0;64.0;0.0;290.408081055;291.320556641
29922600;64.0;64.0;0.0;290.326263428;291.125701904
29923200;64.0;64.0;0.0;290.262329102;290.975158691
29923800;64.0;64.0;0.0;290.210449219;290.854003906
29924400;64.0;64.0;0.0;290.166809082;290.752716064
29925000;64.0;64.0;0.0;290.128753662;290.66519165
29925600;64.0;64.0;0.0;290.09463501;290.587493896
29926200;64.0;64.0;0.0;290.063293457;290.517120361
29926800;64.0;64.0;0.0;290.033966064;290.452270508
29927400;64.0;64.0;0.0;290.006103516;290.391784668
29928000;64.0;64.0;0.0;289.9793396;290.334747314
29928600;64.0;64.0;0.0;289.953430176;290.280487061
29929200;64.0;64.0;0.0;289.928161621;290.228485107
29929800;64.0;64.0;0.0;289.903381348;290.178344727
29930400;64.0;64.0;0.0;289.879089355;290.12979126
29931000;64.0;64.0;0.0;289.855194092;290.082672119
29931600;64.0;64.0;0.0;289.831726074;290.036773682
29932200;64.0;64.0;0.0;289.808654785;289.992004395
29932800;64.0;64.0;0.0;289.785949707;289.948242188
29933400;64.0;64.0;0.0;289.763549805;289.905395508
29934000;64.0;64.0;0.0;289.741455078;289.863372803
29934600;64.0;64.0;0.0;289.719604492;289.822021484
29935200;64.0;64.0;0.0;289.697814941;289.781188965
29935800;64.0;64.0;0.0;289.676055908;289.740783691
29936400;64.0;64.0;0.0;289.655639648;289.702178955
29937000;64.0;64.0;0.0;289.640991211;289.671051025
29937600;64.0;64.0;0.0;289.633880615;289.650421143
29938200;64.0;64.0;0.0;289.634094238;289.640625
29938800;64.0;64.0;0.0;289.640014648;289.639770508
29939400;64.0;64.0;0.0;289.648345947;289.643341064
29940000;64.0;64.0;0.0;289.655181885;289.645812988
29940600;64.0;64.0;0.0;289.659820557;289.645294189
29941200;64.0;64.0;0.0;289.661712646;289.640716553
29941800;64.0;64.0;0.0;289.660125732;289.631195068
29942400;64.0;64.0;0.0;289.655303955;289.616973877
29943000;64.0;64.0;0.0;289.647979736;289.599090576
29943600;64.0;64.0;0.0;289.639221191;289.579101562
29944200;64.0;64.0;0.0;289.630157471;289.558654785
29944800;64.0;64.0;0.0;289.621246338;289.538665771
29945400;64.0;64.0;0.0;289.612457275;289.519134521
29946000;64.0;64.0;0.0;289.603179932;289.499298096
29946600;64.0;64.0;0.0;289.592529297;289.477783203
29947200;64.0;64.0;0.0;289.578765869;289.452026367
29947800;64.0;64.0;0.0;289.55947876;289.418548584
29948400;64.0;64.0;0.0;289.533996582;289.375701904
29949000;64.0;64.0;0.0;289.502624512;289.323608398
29949600;64.0;64.0;0.0;289.467071533;289.264556885
29950200;64.0;64.0;0.0;289.430328369;289.202667236
29950800;64.0;64.0;332.035736084;289.395385742;289.14755249
29951400;64.0;64.0;490.333831787;289.362335205;289.146392822
29952000;64.0;64.0;609.578369141;289.331115723;289.14553833
29952600;64.0;64.0;714.805847168;289.301757812;289.144775391
29953200;64.0;64.0;809.937194824;289.273956299;289.144073486
29953800;64.0;64.0;896.932983398;289.247497559;289.143432617
29954400;64.0;64.0;977.211914062;289.222076416;289.142852783
29955000;64.0;64.0;1051.83544922;289.19744873;289.142303467
29955600;64.0;64.0;10234.4628906;289.173522949;289.141784668
29956200;64.0;64.0;19347.2792969;290.542114258;290.371887207
29956800;64.0;64.0;15733.5126953;291.370941162;291.103668213
29957400;64.0;64.0;15244.4482422;291.841339111;291.107269287
29958000;64.0;64.0;15025.9785156;292.122955322;291.108856201
29958600;64.0;64.0;14860.6103516;292.309906006;291.110076904
29959200;64.0;64.0;14731.0410156;292.448699951;291.111022949
29959800;64.0;64.0;14627.0615234;292.561767578;291.111785889
29960400;64.0;64.0;14542.0917969;292.66003418;291.11239624
29961000;64.0;64.0;14471.4306641;292.74911499;291.112915039
29961600;64.0;64.0;14411.7568359;292.83190918;291.113372803
29962200;64.0;64.0;14360.6748047;292.910125732;291.113739014
29962800;64.0;64.0;14316.4394531;292.984832764;291.114044189
29963400;64.0;64.0;14277.3251953;293.056732178;291.114349365
29964000;64.0;64.0;14241.7841797;293.126434326;291.114593506
29964600;64.0;64.0;14209.2822266;293.194396973;291.114837646
29965200;64.0;64.0;14179.8310547;293.26083374;291.11505127
29965800;64.0;64.0;14153.9384766;293.325866699;291.115234375
29966400;64.0;64.0;14132.3408203;293.389434814;291.11541748
29967000;64.0;64.0;14114.6298828;293.451416016;291.115539551
29967600;64.0;64.0;14099.0996094;293.511901855;291.115661621
29968200;64.0;64.0;14085.0;293.571136475;291.115753174
29968800;64.0;64.0;14071.8339844;293.629333496;291.115844727
29969400;64.0;64.0;14059.3457031;293.686676025;291.115936279
29970000;64.0;64.0;14047.3945312;293.743225098;291.116027832
29970600;64.0;64.0;14035.3417969;293.799194336;291.116119385
29971200;64.0;64.0;14022.7089844;293.854705811;291.116210938
29971800;64.0;64.0;14009.7880859;293.909851074;291.11630249
29972400;64.0;64.0;13997.0527344;293.964660645;291.116394043
29973000;64.0;64.0;13984.6494141;294.019104004;291.116485596
29973600;64.0;64.0;11954.2226562;294.073150635;291.116577148
29974200;64.0;64.0;9935.66113281;292.850219727;291.864593506
29974800;64.0;64.0;9935.66113281;292.186950684;292.318817139
29975400;64.0;64.0;9935.66113281;291.765777588;292.613128662
29976000;64.0;64.0;9935.66113281;291.453857422;292.82043457
29976600;64.0;64.0;9935.66113281;291.21786499;292.979217529
29977200;64.0;64.0;10328.8525391;291.141418457;293.082885742
29977800;64.0;64.0;10158.8701172;291.140533447;293.085021973
29978400;64.0;64.0;10010.1142578;291.139831543;293.086791992
29979000;64.0;64.0;9877.7734375;291.139282227;293.088348389
29979600;64.0;64.0;9757.93457031;291.138793945;293.089691162
29980200;64.0;64.0;9648.05957031;291.138366699;293.090911865
29980800;64.0;64.0;9546.70800781;291.138000488;293.092041016
29981400;64.0;64.0;9452.81347656;291.137695312;293.093048096
29982000;64.0;64.0;9365.11328125;291.137390137;293.093994141
29982600;64.0;64.0;9282.42578125;291.137115479;293.094848633
29983200;64.0;64.0;9203.65820312;291.136871338;293.095672607
29983800;64.0;64.0;9127.87597656;291.136657715;293.096466064
29984400;64.0;64.0;9054.32519531;291.136444092;293.097198486
29985000;64.0;64.0;8982.36035156;291.136260986;293.097900391
29985600;64.0;64.0;8911.31347656;291.136108398;293.098602295
29986200;64.0;64.0;8841.19335938;291.135955811;293.099273682
29986800;64.0;64.0;8773.04980469;291.135803223;293.099914551
29987400;64.0;64.0;8707.60546875;291.135681152;293.100524902
29988000;64.0;64.0;8645.07714844;291.135528564;293.101135254
29988600;64.0;64.0;8584.99511719;291.135375977;293.101715088
29989200;64.0;64.0;8526.98242188;291.135253906;293.102264404
29989800;64.0;64.0;8470.24121094;291.135162354;293.102783203
29990400;64.0;64.0;8419.26074219;291.135009766;293.103302002
29991000;64.0;64.0;8372.484375;291.134887695;293.103759766
29991600;64.0;64.0;8328.94042969;291.134735107;293.104248047
29992200;64.0;64.0;8288.52050781;291.13458252;293.104705811
29992800;64.0;64.0;8251.5078125;291.134399414;293.105133057
29993400;64.0;64.0;8217.24804688;291.134246826;293.105529785
29994000;64.0;64.0;8184.9375;291.134094238;293.105926514
29994600;64.0;64.0;8153.69628906;291.13394165;293.106323242
29995200;64.0;64.0;8122.60400391;291.133789062;293.106689453
29995800;64.0;64.0;8090.44433594;291.133636475;293.107086182
29996400;64.0;64.0;8056.72363281;291.133514404;293.107452393
29997000;64.0;64.0;8022.06933594;291.133392334;293.107818604
29997600;64.0;64.0;7987.48876953;291.133270264;293.108184814
29998200;64.0;64.0;7954.30029297;291.133148193;293.108551025
29998800;64.0;64.0;7924.01074219;291.133056641;293.108886719
29999400;64.0;64.0;7896.796875;291.13293457;293.109222412
30000000;64.0;64.0;7871.20117188;291.1328125;293.109527588
30000600;64.0;64.0;7846.79052734;291.13269043;293.109832764
30001200;64.0;64.0;7823.23535156;291.132568359;293.110107422
30001800;64.0;64.0;7800.26318359;291.132446289;293.11038208
30002400;64.0;64.0;7777.65673828;291.132324219;293.110656738
30003000;64.0;64.0;7755.26708984;291.132232666;293.110931396
30003600;64.0;64.0;7733.06347656;291.132141113;293.111206055
30004200;64.0;64.0;7711.09619141;291.132019043;293.111450195
30004800;64.0;64.0;7689.44921875;291.13192749;293.111724854
30005400;64.0;64.0;7668.20654297;291.131835938;293.111968994
30006000;64.0;64.0;3823.73242188;291.131774902;293.112213135
30006600;64.0;64.0;0.0;290.8309021;292.38583374
30007200;64.0;64.0;0.0;290.615203857;291.911773682
30007800;64.0;64.0;0.0;290.456787109;291.560913086
30008400;64.0;64.0;0.0;290.340545654;291.2996521
30009000;64.0;64.0;0.0;290.254638672;291.106689453
30009600;64.0;64.0;0.0;290.191009521;290.961730957
30010200;64.0;64.0;0.0;290.146087646;290.853088379
30010800;64.0;64.0;0.0;290.118103027;290.774353027
30011400;64.0;64.0;0.0;290.105651855;290.721252441
30012000;64.0;64.0;0.0;290.105926514;290.689025879
30012600;64.0;64.0;0.0;290.113250732;290.66973877
30013200;64.0;64.0;0.0;290.123077393;290.657043457
30013800;64.0;64.0;0.0;290.130065918;290.64352417
30014400;64.0;64.0;0.0;290.13684082;290.631622314
30015000;64.0;64.0;0.0;290.144012451;290.62197876
30015600;64.0;64.0;0.0;290.148590088;290.611022949
30016200;64.0;64.0;0.0;290.151702881;290.599487305
30016800;64.0;64.0;0.0;290.154785156;290.588989258
30017400;64.0;64.0;0.0;290.158325195;290.58001709
30018000;64.0;64.0;0.0;290.162567139;290.572814941
30018600;64.0;64.0;0.0;290.167510986;290.56729126
30019200;64.0;64.0;0.0;290.17276001;290.562835693
30019800;64.0;64.0;0.0;290.177581787;290.558380127
30020400;64.0;64.0;0.0;290.181518555;290.553192139
30021000;64.0;64.0;0.0;290.184539795;290.546936035
30021600;64.0;64.0;0.0;290.186645508;290.539703369
30022200;64.0;64.0;0.0;290.188110352;290.531860352
30022800;64.0;64.0;0.0;290.190246582;290.522033691
30023400;64.0;64.0;0.0;290.191711426;290.517944336
30024000;64.0;64.0;0.0;290.195617676;290.511993408
30024600;64.0;64.0;0.0;290.19934082;290.508636475
30025200;64.0;64.0;0.0;290.202056885;290.506744385
30025800;64.0;64.0;0.0;290.208953857;290.502746582
30026400;64.0;64.0;0.0;290.21105957;290.500244141
30027000;64.0;64.0;0.0;290.212432861;290.497344971
30027600;64.0;64.0;0.0;290.213226318;290.490539551
30028200;64.0;64.0;0.0;290.211669922;290.479736328
30028800;64.0;64.0;0.0;290.208953857;290.468658447
30029400;64.0;64.0;0.0;290.204742432;290.454742432
30030000;64.0;64.0;0.0;290.199127197;290.438903809
30030600;64.0;64.0;0.0;290.192016602;290.421112061
30031200;64.0;64.0;0.0;290.183441162;290.401306152
30031800;64.0;64.0;0.0;290.173278809;290.379486084
30032400;64.0;64.0;0.0;290.161560059;290.355560303
30033000;64.0;64.0;0.0;290.148284912;290.329528809
30033600;64.0;64.0;0.0;290.133575439;290.301574707
30034200;64.0;64.0;0.0;290.11730957;290.271484375
30034800;64.0;64.0;0.0;290.099578857;290.239349365
30035400;64.0;64.0;0.0;290.080566406;290.205383301
30036000;64.0;64.0;0.0;290.060302734;290.169677734
30036600;64.0;64.0;0.0;290.039123535;290.132751465
30037200;64.0;64.0;0.0;290.017791748;290.095581055
30037800;64.0;64.0;0.0;289.997009277;290.058959961
30038400;64.0;64.0;0.0;289.977203369;290.023376465
30039000;64.0;64.0;0.0;289.958953857;289.989471436
30039600;64.0;64.0;0.0;289.942260742;289.957214355
30040200;64.0;64.0;0.0;289.926940918;289.926544189
30040800;64.0;64.0;0.0;289.912750244;289.89730835
30041400;64.0;64.0;0.0;289.899536133;289.869354248
30042000;64.0;64.0;9673.63964844;289.887145996;289.842529297
30042600;64.0;64.0;13057.0830078;291.259887695;291.123291016
30043200;64.0;64.0;12394.5410156;292.236816406;291.128143311
30043800;64.0;64.0;12307.8212891;292.568878174;291.12878418
30044400;64.0;64.0;12238.8398438;292.794067383;291.129272461
30045000;64.0;64.0;12174.0654297;292.98336792;291.129760742
30045600;64.0;64.0;12122.8115234;293.128417969;291.130126953
30046200;64.0;64.0;12068.8486328;293.289886475;291.130523682
30046800;64.0;64.0;12046.4287109;293.362060547;291.130706787
30047400;64.0;64.0;12019.8789062;293.455993652;291.130889893
30048000;64.0;64.0;11996.2998047;293.548706055;291.131072998
30048600;64.0;64.0;11976.1357422;293.636901855;291.131195068
30049200;64.0;64.0;11958.6347656;293.72164917;291.131347656
30049800;64.0;64.0;11943.6328125;293.803588867;291.131439209
30050400;64.0;64.0;11931.1650391;293.883087158;291.131530762
30051000;64.0;64.0;11920.7578125;293.960479736;291.131622314
30051600;64.0;64.0;11911.8935547;294.036071777;291.13168335
30052200;64.0;64.0;11378.6503906;294.084869385;291.131744385
30052800;64.0;64.0;11089.0917969;294.08694458;291.13180542
